OpenDoors_chunk_117_1498994063021333_count_0_noise_28_noise_type_White,2,3.84,4.92,themselves together,28,False,0.4875,0.9443,podcast_lecture,White,themselves,together,"[{'timestamps': [[""I'm"", 0.29, 0.4], ['so', 0.4, 0.74], ['gather', 0.97, 1.33]], 'transcript': ""I'm so gather "", 'confidence': 0.435, 'word_confidence': [[""I'm"", 0.159], ['so', 0.661], ['gather', 0.306]]}]",I'm,0.3062,so,0.7283
TerenceMckenna-TrueHallucinations09-16_chunk_21_1498994063021333_count_0_noise_-1_noise_type_White,2,16.54,18.1,cybernetic chronically,-1,True,0.8586,0.3782,podcast_lecture,White,cybernetic,chronically,"[{'timestamps': [['cybernetic', 0.23, 1.05], ['chronicler', 1.05, 1.81]], 'transcript': 'cybernetic chronicler ', 'confidence': 0.792, 'word_confidence': [['cybernetic', 0.894], ['chronicler', 0.681]]}]",cybernetic,0.9815,chronicler,0.9361
TerenceMckenna-TrueHallucinations09-16_chunk_21_1498994063021333_count_0_noise_0_noise_type_White,2,16.54,18.1,cybernetic chronically,0,True,0.8586,0.3782,podcast_lecture,White,cybernetic,chronically,"[{'timestamps': [['cybernetic', 0.23, 1.05], ['chronicler', 1.05, 1.81]], 'transcript': 'cybernetic chronicler ', 'confidence': 0.772, 'word_confidence': [['cybernetic', 0.881], ['chronicler', 0.653]]}]",cybernetic,0.9699,chronicler,0.9143
TerenceMckenna-TrueHallucinations09-16_chunk_21_1498994063021333_count_0_noise_10_noise_type_White,2,16.54,18.1,cybernetic chronically,10,True,0.8586,0.3782,podcast_lecture,White,cybernetic,chronically,"[{'timestamps': [['cybernetic', 0.23, 1.05], ['chronicler', 1.05, 1.79]], 'transcript': 'cybernetic chronicler ', 'confidence': 0.785, 'word_confidence': [['cybernetic', 0.863], ['chronicler', 0.699]]}]",cybernetic,0.9582,chronicler,0.9055
TerenceMckenna-TrueHallucinations09-16_chunk_21_1498994063021333_count_0_noise_20_noise_type_White,2,16.54,18.1,cybernetic chronically,20,True,0.8586,0.3782,podcast_lecture,White,cybernetic,chronically,"[{'timestamps': [['cybernetic', 0.23, 1.05], ['chronicler', 1.05, 1.78]], 'transcript': 'cybernetic chronicler ', 'confidence': 0.659, 'word_confidence': [['cybernetic', 0.755], ['chronicler', 0.551]]}]",cybernetic,0.8367,chronicler,0.8143
TerenceMckenna-TrueHallucinations09-16_chunk_21_1498994063021333_count_0_noise_22_noise_type_White,2,16.54,18.1,cybernetic chronically,22,True,0.8586,0.3782,podcast_lecture,White,cybernetic,chronically,"[{'timestamps': [['cybernetic', 0.23, 1.05], ['chronicler', 1.05, 1.77]], 'transcript': 'cybernetic chronicler ', 'confidence': 0.618, 'word_confidence': [['cybernetic', 0.703], ['chronicler', 0.522]]}]",cybernetic,0.7764,chronicler,0.7951
TerenceMckenna-TrueHallucinations09-16_chunk_21_1498994063021333_count_0_noise_24_noise_type_White,2,16.54,18.1,cybernetic chronically,24,True,0.8586,0.3782,podcast_lecture,White,cybernetic,chronically,"[{'timestamps': [['cybernetic', 0.23, 1.05], ['chronicler', 1.05, 1.77]], 'transcript': 'cybernetic chronicler ', 'confidence': 0.577, 'word_confidence': [['cybernetic', 0.659], ['chronicler', 0.484]]}]",cybernetic,0.7212,chronicler,0.7847
TerenceMckenna-TrueHallucinations09-16_chunk_21_1498994063021333_count_1_noise_-1_noise_type_White,2,22.62,23.66,humanity where,-1,True,0.8143,0.3967,podcast_lecture,White,humanity,where,"[{'timestamps': [['humanity', 0.33, 1.04], ['were', 1.04, 1.3]], 'transcript': 'humanity were ', 'confidence': 0.78, 'word_confidence': [['humanity', 1.0], ['were', 0.182]]}]",humanity,0.9942,work,0.3529
TerenceMckenna-TrueHallucinations09-16_chunk_21_1498994063021333_count_1_noise_0_noise_type_White,2,22.62,23.66,humanity where,0,True,0.8143,0.3967,podcast_lecture,White,humanity,where,"[{'timestamps': [['humanity', 0.33, 1.04], ['were', 1.04, 1.27]], 'transcript': 'humanity were ', 'confidence': 0.808, 'word_confidence': [['humanity', 1.0], ['were', 0.218]]}]",humanity,0.9899,work,0.3974
TerenceMckenna-TrueHallucinations09-16_chunk_21_1498994063021333_count_1_noise_10_noise_type_White,2,22.62,23.66,humanity where,10,True,0.8143,0.3967,podcast_lecture,White,humanity,where,"[{'timestamps': [['humanity', 0.34, 1.04], ['were', 1.04, 1.27]], 'transcript': 'humanity were ', 'confidence': 0.806, 'word_confidence': [['humanity', 0.998], ['were', 0.224]]}]",humanity,0.9656,work,0.3118
TerenceMckenna-TrueHallucinations09-16_chunk_21_1498994063021333_count_1_noise_20_noise_type_White,2,22.62,23.66,humanity where,20,True,0.8143,0.3967,podcast_lecture,White,humanity,where,"[{'timestamps': [['humanity', 0.34, 1.11]], 'transcript': 'humanity ', 'confidence': 0.493, 'word_confidence': [['humanity', 0.493]]}]",humanity,0.9076
TerenceMckenna-TrueHallucinations09-16_chunk_21_1498994063021333_count_1_noise_22_noise_type_White,2,22.62,23.66,humanity where,22,True,0.8143,0.3967,podcast_lecture,White,humanity,where,"[{'timestamps': [['humanity', 0.34, 1.11]], 'transcript': 'humanity ', 'confidence': 0.269, 'word_confidence': [['humanity', 0.269]]}]",humanity,0.7076
TerenceMckenna-TrueHallucinations09-16_chunk_21_1498994063021333_count_1_noise_24_noise_type_White,2,22.62,23.66,humanity where,24,True,0.8143,0.3967,podcast_lecture,White,humanity,where,"[{'timestamps': [['humanity', 0.34, 1.11]], 'transcript': 'humanity ', 'confidence': 0.169, 'word_confidence': [['humanity', 0.169]]}]",humanity,0.6335
History_4A_Fall_2007_UC_Berkeley_Lecture_06_Small_States_and_Big_Empires_The_Ancient_Near_East_c._1600-610_BC_20458_chunk_124_1498994063021333_count_0_noise_-1_noise_type_White,2,9.56,10.28,Cyrus killed,-1,False,0.2665,0.7132,podcast_lecture,White,Cyrus,killed,"[{'timestamps': [['Paris', 0.23, 0.55], ['is', 0.55, 0.65], ['killed', 0.65, 0.98]], 'transcript': 'Paris is killed ', 'confidence': 0.637, 'word_confidence': [['Paris', 0.302], ['is', 0.639], ['killed', 0.962]]}]",Paris,0.7533,is,0.9202,killed,0.8955
History_4A_Fall_2007_UC_Berkeley_Lecture_06_Small_States_and_Big_Empires_The_Ancient_Near_East_c._1600-610_BC_20458_chunk_124_1498994063021333_count_0_noise_0_noise_type_White,2,9.56,10.28,Cyrus killed,0,False,0.2665,0.7132,podcast_lecture,White,Cyrus,killed,"[{'timestamps': [['Paris', 0.2, 0.55], ['is', 0.55, 0.65], ['killed', 0.65, 0.96]], 'transcript': 'Paris is killed ', 'confidence': 0.585, 'word_confidence': [['Paris', 0.226], ['is', 0.77], ['killed', 0.932]]}]",Paris,0.7628,is,0.9204,killed,0.9417
History_4A_Fall_2007_UC_Berkeley_Lecture_06_Small_States_and_Big_Empires_The_Ancient_Near_East_c._1600-610_BC_20458_chunk_124_1498994063021333_count_0_noise_10_noise_type_White,2,9.56,10.28,Cyrus killed,10,False,0.2665,0.7132,podcast_lecture,White,Cyrus,killed,"[{'timestamps': [['Paris', 0.23, 0.54], ['is', 0.54, 0.65], ['killed', 0.65, 0.96]], 'transcript': 'Paris is killed ', 'confidence': 0.645, 'word_confidence': [['Paris', 0.384], ['is', 0.711], ['killed', 0.883]]}]",Paris,0.8924,is,0.953,killed,0.9441
History_4A_Fall_2007_UC_Berkeley_Lecture_06_Small_States_and_Big_Empires_The_Ancient_Near_East_c._1600-610_BC_20458_chunk_124_1498994063021333_count_0_noise_12_noise_type_White,2,9.56,10.28,Cyrus killed,12,False,0.2665,0.7132,podcast_lecture,White,Cyrus,killed,"[{'timestamps': [['Paris', 0.23, 0.54], ['is', 0.54, 0.65], ['killed', 0.65, 0.96]], 'transcript': 'Paris is killed ', 'confidence': 0.667, 'word_confidence': [['Paris', 0.49], ['is', 0.757], ['killed', 0.813]]}]",Paris,0.9433,is,0.9605,killed,0.9393
History_4A_Fall_2007_UC_Berkeley_Lecture_06_Small_States_and_Big_Empires_The_Ancient_Near_East_c._1600-610_BC_20458_chunk_124_1498994063021333_count_0_noise_14_noise_type_White,2,9.56,10.28,Cyrus killed,14,False,0.2665,0.7132,podcast_lecture,White,Cyrus,killed,"[{'timestamps': [['Paris', 0.23, 0.54], ['is', 0.54, 0.65], ['killed', 0.65, 0.96]], 'transcript': 'Paris is killed ', 'confidence': 0.638, 'word_confidence': [['Paris', 0.667], ['is', 0.838], ['killed', 0.538]]}]",Paris,0.9764,is,0.9921,killed,0.9716
01Y2k-Palenque1-7CombinedJan161999_chunk_22_1498994063021333_count_0_noise_-1_noise_type_White,2,10.22,11.4,certainly honors,-1,True,0.9528,0.3673,podcast_lecture,White,certainly,honors,"[{'timestamps': [['certainly', 0.24, 0.82], ['honors', 0.82, 1.4]], 'transcript': 'certainly honors ', 'confidence': 0.582, 'word_confidence': [['certainly', 0.963], ['honors', 0.201]]}]",certainly,0.9865,honors,0.3333
01Y2k-Palenque1-7CombinedJan161999_chunk_22_1498994063021333_count_0_noise_0_noise_type_White,2,10.22,11.4,certainly honors,0,True,0.9528,0.3673,podcast_lecture,White,certainly,honors,"[{'timestamps': [['certainly', 0.24, 0.82], ['honored', 0.82, 1.4]], 'transcript': 'certainly honored ', 'confidence': 0.567, 'word_confidence': [['certainly', 0.968], ['honored', 0.166]]}]",certainly,0.9834,your,0.3037
01Y2k-Palenque1-7CombinedJan161999_chunk_22_1498994063021333_count_0_noise_10_noise_type_White,2,10.22,11.4,certainly honors,10,True,0.9528,0.3673,podcast_lecture,White,certainly,honors,"[{'timestamps': [['certainly', 0.24, 0.78], ['your', 0.78, 0.92], ['honor', 0.92, 1.37]], 'transcript': 'certainly your honor ', 'confidence': 0.723, 'word_confidence': [['certainly', 0.977], ['your', 0.364], ['honor', 0.531]]}]",certainly,0.9871,your,0.5382,honor,0.6085
01Y2k-Palenque1-7CombinedJan161999_chunk_22_1498994063021333_count_0_noise_20_noise_type_White,2,10.22,11.4,certainly honors,20,True,0.9528,0.3673,podcast_lecture,White,certainly,honors,"[{'timestamps': [['certainly', 0.25, 0.77], ['your', 0.77, 0.92], ['honor', 0.92, 1.36]], 'transcript': 'certainly your honor ', 'confidence': 0.641, 'word_confidence': [['certainly', 0.935], ['your', 0.26], ['honor', 0.422]]}]",certainly,0.975,your,0.7478,honor,0.7662
01Y2k-Palenque1-7CombinedJan161999_chunk_22_1498994063021333_count_0_noise_22_noise_type_White,2,10.22,11.4,certainly honors,22,True,0.9528,0.3673,podcast_lecture,White,certainly,honors,"[{'timestamps': [['certainly', 0.25, 0.77], ['your', 0.77, 0.92], ['honor', 0.92, 1.36]], 'transcript': 'certainly your honor ', 'confidence': 0.607, 'word_confidence': [['certainly', 0.929], ['your', 0.19], ['honor', 0.368]]}]",certainly,0.9737,your,0.6827,honor,0.7049
01Y2k-Palenque1-7CombinedJan161999_chunk_22_1498994063021333_count_0_noise_23_noise_type_White,2,10.22,11.4,certainly honors,23,True,0.9528,0.3673,podcast_lecture,White,certainly,honors,"[{'timestamps': [['certainly', 0.25, 0.77], ['your', 0.77, 0.92], ['honor', 0.92, 1.36]], 'transcript': 'certainly your honor ', 'confidence': 0.596, 'word_confidence': [['certainly', 0.928], ['your', 0.157], ['honor', 0.353]]}]",certainly,0.9625,your,0.6292,honor,0.6576
episode_20080604_130636-0700_chunk_106_1498994063021333_count_0_noise_-1_noise_type_White,2,4.39,5.24,heating disorders,-1,False,0.3107,0.7502,podcast_lecture,White,heating,disorders,"[{'timestamps': [['eating', 0.23, 0.5], ['disorders', 0.5, 1.07]], 'transcript': 'eating disorders ', 'confidence': 0.596, 'word_confidence': [['eating', 0.843], ['disorders', 0.479]]}]",eating,0.9981,disorders,0.8608
episode_20080604_130636-0700_chunk_106_1498994063021333_count_0_noise_0_noise_type_White,2,4.39,5.24,heating disorders,0,False,0.3107,0.7502,podcast_lecture,White,heating,disorders,"[{'timestamps': [['eating', 0.23, 0.5], ['disorders', 0.5, 1.06]], 'transcript': 'eating disorders ', 'confidence': 0.65, 'word_confidence': [['eating', 0.948], ['disorders', 0.506]]}]",eating,0.9998,disorders,0.8091
episode_20080604_130636-0700_chunk_106_1498994063021333_count_0_noise_5_noise_type_White,2,4.39,5.24,heating disorders,5,False,0.3107,0.7502,podcast_lecture,White,heating,disorders,"[{'timestamps': [['eating', 0.23, 0.5], ['disorders', 0.5, 1.05]], 'transcript': 'eating disorders ', 'confidence': 0.633, 'word_confidence': [['eating', 0.968], ['disorders', 0.469]]}]",eating,0.9997,disorders,0.6872
episode_20080604_130636-0700_chunk_106_1498994063021333_count_0_noise_6_noise_type_White,2,4.39,5.24,heating disorders,6,False,0.3107,0.7502,podcast_lecture,White,heating,disorders,"[{'timestamps': [['eating', 0.23, 0.5], ['disorders', 0.5, 1.05]], 'transcript': 'eating disorders ', 'confidence': 0.627, 'word_confidence': [['eating', 0.968], ['disorders', 0.46]]}]",eating,0.9997,disorders,0.667
TerenceMckenna-TrueHallucinations02-16_chunk_61_1498994063021333_count_0_noise_-1_noise_type_White,2,2.54,3.56,certainly caring,-1,True,0.8964,0.3474,podcast_lecture,White,certainly,caring,"[{'timestamps': [['secretary', 0.4, 1.23]], 'transcript': 'secretary ', 'confidence': 0.024, 'word_confidence': [['secretary', 0.024]]}]",certainly,0.4347
TerenceMckenna-TrueHallucinations16-16_chunk_19_1498994063021333_count_0_noise_-1_noise_type_White,2,15.03,15.98,sucks Syrian,-1,False,0.3309,0.7619,podcast_lecture,White,sucks,Syrian,"[{'timestamps': [['saw', 0.23, 0.53], ['Syrian', 0.53, 1.17]], 'transcript': 'saw Syrian ', 'confidence': 0.539, 'word_confidence': [['saw', 0.281], ['Syrian', 0.66]]}]",so,0.3423,Syrian,0.765
TerenceMckenna-TrueHallucinations16-16_chunk_19_1498994063021333_count_0_noise_0_noise_type_White,2,15.03,15.98,sucks Syrian,0,False,0.3309,0.7619,podcast_lecture,White,sucks,Syrian,"[{'timestamps': [['saw', 0.23, 0.53], ['Syrian', 0.53, 1.17]], 'transcript': 'saw Syrian ', 'confidence': 0.549, 'word_confidence': [['saw', 0.275], ['Syrian', 0.678]]}]",so,0.3521,Syrian,0.7867
TerenceMckenna-TrueHallucinations16-16_chunk_19_1498994063021333_count_0_noise_10_noise_type_White,2,15.03,15.98,sucks Syrian,10,False,0.3309,0.7619,podcast_lecture,White,sucks,Syrian,"[{'timestamps': [['saw', 0.23, 0.53], ['Syrian', 0.53, 1.16]], 'transcript': 'saw Syrian ', 'confidence': 0.538, 'word_confidence': [['saw', 0.259], ['Syrian', 0.671]]}]",so,0.379,Syrian,0.8047
TerenceMckenna-TrueHallucinations16-16_chunk_19_1498994063021333_count_0_noise_20_noise_type_White,2,15.03,15.98,sucks Syrian,20,False,0.3309,0.7619,podcast_lecture,White,sucks,Syrian,"[{'timestamps': [['some', 0.23, 0.53], ['Syrian', 0.56, 1.16]], 'transcript': 'some Syrian ', 'confidence': 0.394, 'word_confidence': [['some', 0.099], ['Syrian', 0.541]]}]",so,0.5131,Syrian,0.5145
TerenceMckenna-TrueHallucinations16-16_chunk_19_1498994063021333_count_0_noise_30_noise_type_White,2,15.03,15.98,sucks Syrian,30,False,0.3309,0.7619,podcast_lecture,White,sucks,Syrian,"[{'timestamps': [['some', 0.24, 0.53], ['Syrian', 0.56, 1.15]], 'transcript': 'some Syrian ', 'confidence': 0.24, 'word_confidence': [['some', 0.173], ['Syrian', 0.274]]}]",some,0.5357,Syrian,0.3407
TerenceMckenna-TrueHallucinations16-16_chunk_19_1498994063021333_count_0_noise_25_noise_type_White,2,15.03,15.98,sucks Syrian,25,False,0.3309,0.7619,podcast_lecture,White,sucks,Syrian,"[{'timestamps': [['some', 0.23, 0.53], ['Syrian', 0.56, 1.15]], 'transcript': 'some Syrian ', 'confidence': 0.231, 'word_confidence': [['some', 0.106], ['Syrian', 0.295]]}]",some,0.3517,Syrian,0.4427
TerenceMckenna-TrueHallucinations16-16_chunk_19_1498994063021333_count_0_noise_22_noise_type_White,2,15.03,15.98,sucks Syrian,22,False,0.3309,0.7619,podcast_lecture,White,sucks,Syrian,"[{'timestamps': [['so', 0.22, 0.52], ['serious', 0.52, 1.16]], 'transcript': 'so serious ', 'confidence': 0.259, 'word_confidence': [['so', 0.369], ['serious', 0.208]]}]",so,0.5972,Syrian,0.4717
TerenceMckenna-TrueHallucinations16-16_chunk_19_1498994063021333_count_0_noise_21_noise_type_White,2,15.03,15.98,sucks Syrian,21,False,0.3309,0.7619,podcast_lecture,White,sucks,Syrian,"[{'timestamps': [['so', 0.22, 0.52], ['serious', 0.52, 1.16]], 'transcript': 'so serious ', 'confidence': 0.235, 'word_confidence': [['so', 0.342], ['serious', 0.184]]}]",so,0.5503,Syrian,0.4792
wetlands_chunk_66_1498994063021333_count_0_noise_-1_noise_type_White,2,13.42,15.02,fascism sexism,-1,True,0.9527,0.4851,podcast_lecture,White,fascism,sexism,"[{'timestamps': [['passionate', 0.19, 0.69], ['sex', 1.04, 1.45]], 'transcript': 'passionate sex ', 'confidence': 0.304, 'word_confidence': [['passionate', 0.172], ['sex', 0.465]]}]",passionately,0.5364,sexy,0.4261
History_4A_Fall_2007_UC_Berkeley_Lecture_04_History_4A-Lecture_4_20456_chunk_127_1498994063021333_count_0_noise_-1_noise_type_White,2,12.26,13.32,smaller parents,-1,True,1.0,0.3889,podcast_lecture,White,smaller,parents,"[{'timestamps': [['smaller', 0.24, 0.69], ['parent', 0.69, 1.07]], 'transcript': 'smaller parent ', 'confidence': 0.574, 'word_confidence': [['smaller', 0.875], ['parent', 0.218]]}]",smaller,0.9407,parent,0.4945
History_4A_Fall_2007_UC_Berkeley_Lecture_04_History_4A-Lecture_4_20456_chunk_127_1498994063021333_count_0_noise_0_noise_type_White,2,12.26,13.32,smaller parents,0,True,1.0,0.3889,podcast_lecture,White,smaller,parents,"[{'timestamps': [['smaller', 0.24, 0.7], ['parent', 0.7, 1.06]], 'transcript': 'smaller parent ', 'confidence': 0.629, 'word_confidence': [['smaller', 0.987], ['parent', 0.173]]}]",smaller,0.9908,parent,0.437
History_4A_Fall_2007_UC_Berkeley_Lecture_04_History_4A-Lecture_4_20456_chunk_127_1498994063021333_count_0_noise_10_noise_type_White,2,12.26,13.32,smaller parents,10,True,1.0,0.3889,podcast_lecture,White,smaller,parents,"[{'timestamps': [['smaller', 0.25, 0.7], ['paramedic', 0.7, 1.25]], 'transcript': 'smaller paramedic ', 'confidence': 0.389, 'word_confidence': [['smaller', 0.668], ['paramedic', 0.16]]}]",smaller,0.8228,paramedic,0.3067
History_4A_Fall_2007_UC_Berkeley_Lecture_04_History_4A-Lecture_4_20456_chunk_127_1498994063021333_count_0_noise_11_noise_type_White,2,12.26,13.32,smaller parents,11,True,1.0,0.3889,podcast_lecture,White,smaller,parents,"[{'timestamps': [['smaller', 0.25, 0.71], ['Karen', 0.71, 1.07], ['and', 1.07, 1.26]], 'transcript': 'smaller Karen and ', 'confidence': 0.352, 'word_confidence': [['smaller', 0.59], ['Karen', 0.181], ['and', 0.1]]}]",smaller,0.6044,experiments,0.1796
TerenceMckenna-TrueHallucinations07-16_chunk_34_1498994063021333_count_0_noise_-1_noise_type_White,2,21.42,23.31,tricks fourth,-1,True,0.7987,0.3284,podcast_lecture,White,tricks,fourth,"[{'timestamps': [['tricks', 0.29, 0.82]], 'transcript': 'tricks ', 'confidence': 0.245, 'word_confidence': [['tricks', 0.245]]}, {'timestamps': [['for', 1.82, 2.15]], 'transcript': 'for ', 'confidence': 0.401, 'word_confidence': [['for', 0.401]]}]",tricks,0.3994,for,0.4618
History_4A_Fall_2007_UC_Berkeley_Lecture_08_Archaeology_Myth_and_History_the_Minoan_and_Mycenaean_Worlds_20460_chunk_8_1498994063021333_count_0_noise_-1_noise_type_White,2,16.87,17.91,archaic classical,-1,False,0.3463,0.8359,podcast_lecture,White,archaic,classical,"[{'timestamps': [['archaic', 0.25, 0.69], ['and', 0.69, 0.81], ['classical', 0.81, 1.29]], 'transcript': 'archaic and classical ', 'confidence': 0.492, 'word_confidence': [['archaic', 0.034], ['and', 0.142], ['classical', 1.0]]}]",kicking,0.3031,classical,0.7565
History_4A_Fall_2007_UC_Berkeley_Lecture_08_Archaeology_Myth_and_History_the_Minoan_and_Mycenaean_Worlds_20460_chunk_8_1498994063021333_count_0_noise_0_noise_type_White,2,16.87,17.91,archaic classical,0,False,0.3463,0.8359,podcast_lecture,White,archaic,classical,"[{'timestamps': [['in', 0.69, 0.78], ['classical', 0.78, 1.29]], 'transcript': 'in classical ', 'confidence': 0.872, 'word_confidence': [['in', 0.262], ['classical', 0.98]]}]",in,0.4022,classical,0.8698
History_4A_Fall_2007_UC_Berkeley_Lecture_08_Archaeology_Myth_and_History_the_Minoan_and_Mycenaean_Worlds_20460_chunk_8_1498994063021333_count_0_noise_10_noise_type_White,2,16.87,17.91,archaic classical,10,False,0.3463,0.8359,podcast_lecture,White,archaic,classical,"[{'timestamps': [['a', 0.33, 0.36], ['case', 0.36, 0.69], ['in', 0.69, 0.78], ['classical', 0.78, 1.28]], 'transcript': 'a case in classical ', 'confidence': 0.576, 'word_confidence': [['a', 0.093], ['case', 0.316], ['in', 0.336], ['classical', 0.819]]}]",a,0.5091,case,0.792,in,0.7842,classical,0.7837
History_4A_Fall_2007_UC_Berkeley_Lecture_08_Archaeology_Myth_and_History_the_Minoan_and_Mycenaean_Worlds_20460_chunk_8_1498994063021333_count_0_noise_12_noise_type_White,2,16.87,17.91,archaic classical,12,False,0.3463,0.8359,podcast_lecture,White,archaic,classical,"[{'timestamps': [['a', 0.33, 0.36], ['case', 0.36, 0.69], ['in', 0.69, 0.78], ['classical', 0.78, 1.28]], 'transcript': 'a case in classical ', 'confidence': 0.589, 'word_confidence': [['a', 0.111], ['case', 0.334], ['in', 0.478], ['classical', 0.807]]}]",a,0.4801,case,0.8293,in,0.8047,classical,0.8095
tmckenna-npr-mar99_chunk_2_1498994063021333_count_0_noise_-1_noise_type_White,2,5.75,6.31,having Terence,-1,True,0.9092,0.3095,podcast_lecture,White,having,Terence,"[{'timestamps': [['having', 0.23, 0.49], ['Terence', 0.49, 0.79]], 'transcript': 'having Terence ', 'confidence': 0.771, 'word_confidence': [['having', 1.0], ['Terence', 0.572]]}]",having,0.9994,Terence,0.3421
