03TheHashishEater_chunk_8_1498957440066784_count_0_noise_10_noise_type_White,2,19.38,20.38,since moderate,10,False,0.4104,0.9854,podcast_lecture,White,since,moderate,"[{'word_confidence': [['since', 0.425], ['moderate', 0.66]], 'timestamps': [['since', 0.24, 0.63], ['moderate', 0.63, 1.18]], 'confidence': 0.563, 'transcript': 'since moderate '}]",since,0.6747,moderate,0.9288
03TheHashishEater_chunk_8_1498957440066784_count_0_noise_12_noise_type_White,2,19.38,20.38,since moderate,12,False,0.4104,0.9854,podcast_lecture,White,since,moderate,"[{'word_confidence': [['since', 0.4], ['moderate', 0.641]], 'timestamps': [['since', 0.24, 0.63], ['moderate', 0.63, 1.18]], 'confidence': 0.541, 'transcript': 'since moderate '}]",since,0.6264,moderate,0.9351
03TheHashishEater_chunk_8_1498957440066784_count_0_noise_14_noise_type_White,2,19.38,20.38,since moderate,14,False,0.4104,0.9854,podcast_lecture,White,since,moderate,"[{'word_confidence': [['since', 0.378], ['moderate', 0.688]], 'timestamps': [['since', 0.25, 0.62], ['moderate', 0.62, 1.18]], 'confidence': 0.565, 'transcript': 'since moderate '}]",since,0.5859,moderate,0.9192
TheVoynichManuscript_chunk_88_1498957440066784_count_0_noise_-1_noise_type_White,2,7.73,8.96,Springfield thinking,-1,True,0.9608,0.4401,podcast_lecture,White,Springfield,thinking,"[{'word_confidence': [['Springfield', 0.994], ['thinking', 0.24]], 'timestamps': [['Springfield', 0.25, 0.95], ['thinking', 0.95, 1.43]], 'confidence': 0.687, 'transcript': 'Springfield thinking '}]",Springfield,0.9902,thinking,0.6106
TheVoynichManuscript_chunk_88_1498957440066784_count_0_noise_0_noise_type_White,2,7.73,8.96,Springfield thinking,0,True,0.9608,0.4401,podcast_lecture,White,Springfield,thinking,"[{'word_confidence': [['Springfield', 0.993], ['thinking', 0.19]], 'timestamps': [['Springfield', 0.27, 0.95], ['thinking', 0.95, 1.43]], 'confidence': 0.661, 'transcript': 'Springfield thinking '}]",Springfield,1.0,thinking,0.5805
TheVoynichManuscript_chunk_88_1498957440066784_count_0_noise_10_noise_type_White,2,7.73,8.96,Springfield thinking,10,True,0.9608,0.4401,podcast_lecture,White,Springfield,thinking,"[{'word_confidence': [['Springfield', 0.986], ['thinking', 0.186]], 'timestamps': [['Springfield', 0.27, 0.96], ['thinking', 0.96, 1.43]], 'confidence': 0.662, 'transcript': 'Springfield thinking '}]",Springfield,0.9992,thinking,0.5742
TheVoynichManuscript_chunk_88_1498957440066784_count_0_noise_20_noise_type_White,2,7.73,8.96,Springfield thinking,20,True,0.9608,0.4401,podcast_lecture,White,Springfield,thinking,"[{'word_confidence': [['Springfield', 0.981], ['thinking', 0.202]], 'timestamps': [['Springfield', 0.3, 0.96], ['thinking', 0.96, 1.43]], 'confidence': 0.657, 'transcript': 'Springfield thinking '}]",Springfield,0.9895,thinking,0.4175
TheVoynichManuscript_chunk_88_1498957440066784_count_0_noise_25_noise_type_White,2,7.73,8.96,Springfield thinking,25,True,0.9608,0.4401,podcast_lecture,White,Springfield,thinking,"[{'word_confidence': [['Springfield', 0.823], ['thinking', 0.181]], 'timestamps': [['Springfield', 0.3, 0.95], ['thinking', 0.95, 1.41]], 'confidence': 0.557, 'transcript': 'Springfield thinking '}]",Springfield,0.978,fiction,0.3107
TheVoynichManuscript_chunk_88_1498957440066784_count_0_noise_27_noise_type_White,2,7.73,8.96,Springfield thinking,27,True,0.9608,0.4401,podcast_lecture,White,Springfield,thinking,"[{'word_confidence': [['Springfield', 0.587], ['fiction', 0.255]], 'timestamps': [['Springfield', 0.3, 0.94], ['fiction', 0.94, 1.41]], 'confidence': 0.447, 'transcript': 'Springfield fiction '}]",Springfield,0.8578,fiction,0.4411
TheVoynichManuscript_chunk_88_1498957440066784_count_0_noise_28_noise_type_White,2,7.73,8.96,Springfield thinking,28,True,0.9608,0.4401,podcast_lecture,White,Springfield,thinking,"[{'word_confidence': [['Springfield', 0.438], ['fiction', 0.279]], 'timestamps': [['Springfield', 0.3, 0.94], ['fiction', 0.94, 1.41]], 'confidence': 0.371, 'transcript': 'Springfield fiction '}]",Springfield,0.7206,fiction,0.4799
tmckenna-npr-mar99_chunk_109_1498957440066784_count_0_noise_-1_noise_type_White,2,14.81,15.47,there sometimes,-1,False,0.4193,0.9825,podcast_lecture,White,there,sometimes,"[{'word_confidence': [['there', 0.674], ['sometimes', 0.751]], 'timestamps': [['there', 0.2, 0.41], ['sometimes', 0.41, 0.91]], 'confidence': 0.728, 'transcript': 'there sometimes '}]",there,0.3422,sometimes,0.9813
tmckenna-npr-mar99_chunk_109_1498957440066784_count_0_noise_0_noise_type_White,2,14.81,15.47,there sometimes,0,False,0.4193,0.9825,podcast_lecture,White,there,sometimes,"[{'word_confidence': [['there', 0.641], ['sometimes', 0.77]], 'timestamps': [['there', 0.2, 0.41], ['sometimes', 0.41, 0.91]], 'confidence': 0.731, 'transcript': 'there sometimes '}]",there,0.3473,sometimes,0.9837
tmckenna-npr-mar99_chunk_109_1498957440066784_count_0_noise_10_noise_type_White,2,14.81,15.47,there sometimes,10,False,0.4193,0.9825,podcast_lecture,White,there,sometimes,"[{'word_confidence': [['there', 0.695], ['sometimes', 0.737]], 'timestamps': [['there', 0.23, 0.41], ['sometimes', 0.41, 0.91]], 'confidence': 0.726, 'transcript': 'there sometimes '}]",there,0.384,sometimes,0.9774
tmckenna-npr-mar99_chunk_109_1498957440066784_count_0_noise_20_noise_type_White,2,14.81,15.47,there sometimes,20,False,0.4193,0.9825,podcast_lecture,White,there,sometimes,"[{'word_confidence': [[""there's"", 0.431], ['sometimes', 0.422]], 'timestamps': [[""there's"", 0.24, 0.46], ['sometimes', 0.46, 0.9]], 'confidence': 0.425, 'transcript': ""there's sometimes ""}]",there's,0.5698,sometimes,0.8579
tmckenna-npr-mar99_chunk_109_1498957440066784_count_0_noise_21_noise_type_White,2,14.81,15.47,there sometimes,21,False,0.4193,0.9825,podcast_lecture,White,there,sometimes,"[{'word_confidence': [[""there's"", 0.446], ['sometimes', 0.315]], 'timestamps': [[""there's"", 0.24, 0.46], ['sometimes', 0.46, 0.89]], 'confidence': 0.359, 'transcript': ""there's sometimes ""}]",there's,0.5958,sometimes,0.7204
TerenceMckenna-TrueHallucinations01-16_chunk_57_1498957440066784_count_0_noise_-1_noise_type_White,2,12.73,14.07,Brown returned,-1,True,0.7897,0.4325,podcast_lecture,White,Brown,returned,"[{'word_confidence': [['brown', 0.825], ['we', 0.226], ['turn', 0.406]], 'timestamps': [['brown', 0.29, 0.85], ['we', 0.9, 1.14], ['turn', 1.14, 1.52]], 'confidence': 0.568, 'transcript': 'brown we turn '}]",brown,0.8917
FinneginsWake_chunk_143_1498957440066784_count_0_noise_-1_noise_type_White,2,5.37,6.88,truly listen,-1,False,0.3748,0.7568,podcast_lecture,White,truly,listen,"[{'word_confidence': [['only', 0.451], ['listen', 0.325]], 'timestamps': [['only', 0.23, 0.57], ['listen', 0.91, 1.64]], 'confidence': 0.365, 'transcript': 'only listen '}]",only,0.7657
History_4A_Fall_2007_UC_Berkeley_Lecture_29_The_Roman_State_and_the_Christian_Church_20481_chunk_47_1498957440066784_count_0_noise_-1_noise_type_White,2,3.01,3.92,educated culture,-1,True,0.9983,0.4869,podcast_lecture,White,educated,culture,"[{'word_confidence': [['culture', 0.283]], 'timestamps': [['culture', 0.82, 1.12]], 'confidence': 0.283, 'transcript': 'culture '}]",culture,0.787
History_4A_Fall_2007_UC_Berkeley_Lecture_04_History_4A-Lecture_4_20456_chunk_18_1498957440066784_count_0_noise_-1_noise_type_White,2,12.29,12.89,anymore there,-1,True,0.8336,0.4343,podcast_lecture,White,anymore,there,"[{'word_confidence': [['any', 0.212], ['more', 0.719], ['there', 0.89]], 'timestamps': [['any', 0.26, 0.38], ['more', 0.38, 0.57], ['there', 0.57, 0.85]], 'confidence': 0.697, 'transcript': 'any more there '}]",more,0.5057,there,0.6834
wetlands_chunk_86_1498957440066784_count_0_noise_-1_noise_type_White,2,10.02,11.11,densely various,-1,False,0.4504,0.9536,podcast_lecture,White,densely,various,"[{'word_confidence': [['yes', 0.372], ['various', 0.664]], 'timestamps': [['yes', 0.28, 0.51], ['various', 0.76, 1.28]], 'confidence': 0.574, 'transcript': 'yes various '}]",yes,0.6491,<eps>,0.7155,various,0.7206
wetlands_chunk_86_1498957440066784_count_0_noise_0_noise_type_White,2,10.02,11.11,densely various,0,False,0.4504,0.9536,podcast_lecture,White,densely,various,"[{'word_confidence': [['yes', 0.386], ['various', 0.69]], 'timestamps': [['yes', 0.28, 0.51], ['various', 0.76, 1.28]], 'confidence': 0.597, 'transcript': 'yes various '}]",yes,0.6688,<eps>,0.6647,various,0.6746
wetlands_chunk_86_1498957440066784_count_0_noise_10_noise_type_White,2,10.02,11.11,densely various,10,False,0.4504,0.9536,podcast_lecture,White,densely,various,"[{'word_confidence': [['yes', 0.43], ['various', 0.616]], 'timestamps': [['yes', 0.28, 0.51], ['various', 0.76, 1.28]], 'confidence': 0.559, 'transcript': 'yes various '}]",yes,0.6997,<eps>,0.5942,various,0.6776
wetlands_chunk_86_1498957440066784_count_0_noise_20_noise_type_White,2,10.02,11.11,densely various,20,False,0.4504,0.9536,podcast_lecture,White,densely,various,"[{'word_confidence': [['yes', 0.336], ['various', 0.557]], 'timestamps': [['yes', 0.28, 0.55], ['various', 0.75, 1.26]], 'confidence': 0.481, 'transcript': 'yes various '}]",yes,0.5356,various,0.6114
wetlands_chunk_86_1498957440066784_count_0_noise_22_noise_type_White,2,10.02,11.11,densely various,22,False,0.4504,0.9536,podcast_lecture,White,densely,various,"[{'word_confidence': [['yes', 0.397], ['various', 0.509]], 'timestamps': [['yes', 0.28, 0.55], ['various', 0.74, 1.26]], 'confidence': 0.47, 'transcript': 'yes various '}]",yes,0.5154,various,0.5325
TerenceMckenna-TrueHallucinations12-16_chunk_27_1498957440066784_count_0_noise_-1_noise_type_White,2,8.6,9.87,fence experiments,-1,False,0.2762,0.714,podcast_lecture,White,fence,experiments,"[{'word_confidence': [[""that's"", 0.263], ['experiments', 0.647]], 'timestamps': [[""that's"", 0.3, 0.58], ['experiments', 0.58, 1.47]], 'confidence': 0.555, 'transcript': ""that's experiments ""}]",that's,0.4198,experiments,0.7752
TerenceMckenna-TrueHallucinations12-16_chunk_27_1498957440066784_count_0_noise_0_noise_type_White,2,8.6,9.87,fence experiments,0,False,0.2762,0.714,podcast_lecture,White,fence,experiments,"[{'word_confidence': [[""that's"", 0.361], ['experimental', 0.393]], 'timestamps': [[""that's"", 0.29, 0.58], ['experimental', 0.58, 1.47]], 'confidence': 0.385, 'transcript': ""that's experimental ""}]",that's,0.7177,experimental,0.4666
TerenceMckenna-TrueHallucinations12-16_chunk_27_1498957440066784_count_1_noise_-1_noise_type_White,2,21.69,22.58,raging nearly,-1,False,0.3329,0.8295,podcast_lecture,White,raging,nearly,"[{'word_confidence': [['rating', 0.317], ['nearly', 0.141]], 'timestamps': [['rating', 0.3, 0.78], ['nearly', 0.78, 1.13]], 'confidence': 0.242, 'transcript': 'rating nearly '}]",rating,0.6158,there,0.2712
TerenceMckenna-TrueHallucinations04-16_chunk_48_1498957440066784_count_0_noise_-1_noise_type_White,2,22.44,23.58,plane contacts,-1,False,0.3503,0.7182,podcast_lecture,White,plane,contacts,"[{'word_confidence': [['playing', 0.219], ['contact', 0.375]], 'timestamps': [['playing', 0.27, 0.61], ['contact', 0.61, 1.35]], 'confidence': 0.326, 'transcript': 'playing contact '}]",plain,0.329,contacts,0.4106
DennisMcKenna6_chunk_31_1498957440066784_count_0_noise_-1_noise_type_White,2,2.74,3.59,society progress,-1,True,0.9984,0.4943,podcast_lecture,White,society,progress,"[{'word_confidence': [['society', 0.575], ['progressed', 0.298]], 'timestamps': [['society', 0.28, 0.68], ['progressed', 0.68, 1.1]], 'confidence': 0.433, 'transcript': 'society progressed '}]",society,0.9852,progressed,0.7694
DennisMcKenna6_chunk_31_1498957440066784_count_0_noise_0_noise_type_White,2,2.74,3.59,society progress,0,True,0.9984,0.4943,podcast_lecture,White,society,progress,"[{'word_confidence': [['society', 0.607], ['progressed', 0.483]], 'timestamps': [['society', 0.28, 0.68], ['progressed', 0.68, 1.1]], 'confidence': 0.543, 'transcript': 'society progressed '}]",society,0.9793,progressed,0.7945
DennisMcKenna6_chunk_31_1498957440066784_count_0_noise_10_noise_type_White,2,2.74,3.59,society progress,10,True,0.9984,0.4943,podcast_lecture,White,society,progress,"[{'word_confidence': [['society', 0.713], ['progressed', 0.557]], 'timestamps': [['society', 0.26, 0.68], ['progressed', 0.68, 1.1]], 'confidence': 0.635, 'transcript': 'society progressed '}]",society,0.9907,progressed,0.8099
DennisMcKenna6_chunk_31_1498957440066784_count_0_noise_20_noise_type_White,2,2.74,3.59,society progress,20,True,0.9984,0.4943,podcast_lecture,White,society,progress,"[{'word_confidence': [['society', 1.0], ['progressed', 0.567]], 'timestamps': [['society', 0.25, 0.68], ['progressed', 0.68, 1.1]], 'confidence': 0.786, 'transcript': 'society progressed '}]",society,1.0,progressed,0.8178
DennisMcKenna6_chunk_31_1498957440066784_count_0_noise_30_noise_type_White,2,2.74,3.59,society progress,30,True,0.9984,0.4943,podcast_lecture,White,society,progress,"[{'word_confidence': [['society', 0.328], ['progressed', 0.413]], 'timestamps': [['society', 0.24, 0.68], ['progressed', 0.68, 1.1]], 'confidence': 0.369, 'transcript': 'society progressed '}]",society,0.8407,progressed,0.748
History_4A_Fall_2007_UC_Berkeley_Lecture_29_The_Roman_State_and_the_Christian_Church_20481_chunk_110_1498957440066784_count_0_noise_-1_noise_type_White,2,4.58,5.32,deserve Christian,-1,False,0.3747,0.867,podcast_lecture,White,deserve,Christian,"[{'word_confidence': [['the', 0.855], ['sort', 0.58], ['of', 0.58], ['person', 0.409]], 'timestamps': [['the', 0.32, 0.41], ['sort', 0.41, 0.58], ['of', 0.58, 0.66], ['person', 0.66, 0.98]], 'confidence': 0.535, 'transcript': 'the sort of person '}]",the,0.9968,sort,0.9738,of,0.9738,person,0.9177
DennisMcKenna5_chunk_45_1498957440066784_count_0_noise_-1_noise_type_White,2,2.24,3.8,largely spearheaded,-1,True,1.0,0.496,podcast_lecture,White,largely,spearheaded,"[{'word_confidence': [['largely', 0.83], ['spearheaded', 0.16]], 'timestamps': [['largely', 0.28, 1.07], ['spearheaded', 1.13, 1.8]], 'confidence': 0.523, 'transcript': 'largely spearheaded '}]",largely,0.9596,<eps>,0.9471,spear,0.4472,headed,0.6446
DennisMcKenna5_chunk_45_1498957440066784_count_0_noise_0_noise_type_White,2,2.24,3.8,largely spearheaded,0,True,1.0,0.496,podcast_lecture,White,largely,spearheaded,"[{'word_confidence': [['largely', 0.44], ['spear', 0.387], ['headed', 0.397]], 'timestamps': [['largely', 0.28, 1.07], ['spear', 1.11, 1.45], ['headed', 1.45, 1.8]], 'confidence': 0.418, 'transcript': 'largely spear headed '}]",largely,0.7908,headed,0.51
DennisMcKenna5_chunk_45_1498957440066784_count_0_noise_10_noise_type_White,2,2.24,3.8,largely spearheaded,10,True,1.0,0.496,podcast_lecture,White,largely,spearheaded,"[{'word_confidence': [['largely', 0.585], ['spear', 0.46], ['headed', 0.451]], 'timestamps': [['largely', 0.28, 1.07], ['spear', 1.11, 1.45], ['headed', 1.45, 1.8]], 'confidence': 0.524, 'transcript': 'largely spear headed '}]",largely,0.8978,<eps>,0.8978,spear,0.6595,headed,0.6734
DennisMcKenna5_chunk_45_1498957440066784_count_0_noise_20_noise_type_White,2,2.24,3.8,largely spearheaded,20,True,1.0,0.496,podcast_lecture,White,largely,spearheaded,"[{'word_confidence': [['largely', 0.484], ['spear', 0.667], ['headed', 0.641]], 'timestamps': [['largely', 0.29, 1.08], ['spear', 1.12, 1.45], ['headed', 1.45, 1.8]], 'confidence': 0.562, 'transcript': 'largely spear headed '}]",largely,0.8107,<eps>,0.8107,spear,0.7692,headed,0.7841
DennisMcKenna5_chunk_45_1498957440066784_count_0_noise_30_noise_type_White,2,2.24,3.8,largely spearheaded,30,True,1.0,0.496,podcast_lecture,White,largely,spearheaded,"[{'word_confidence': [['largely', 0.861], ['spearheaded', 0.356]], 'timestamps': [['largely', 0.3, 1.08], ['spearheaded', 1.13, 1.79]], 'confidence': 0.629, 'transcript': 'largely spearheaded '}]",largely,0.9847,spear,0.5017,headed,0.5001
DennisMcKenna5_chunk_45_1498957440066784_count_0_noise_31_noise_type_White,2,2.24,3.8,largely spearheaded,31,True,1.0,0.496,podcast_lecture,White,largely,spearheaded,"[{'word_confidence': [['largely', 0.996], ['spearheaded', 0.271]], 'timestamps': [['largely', 0.3, 1.09], ['spearheaded', 1.13, 1.79]], 'confidence': 0.666, 'transcript': 'largely spearheaded '}]",largely,0.9965,headed,0.4898
BeyondPsychology_chunk_118_1498957440066784_count_0_noise_-1_noise_type_White,2,9.12,10.27,village deeply,-1,True,0.9202,0.355,podcast_lecture,White,village,deeply,"[{'word_confidence': [['we', 0.365], [""wouldn't"", 0.996], ['be', 0.379], ['able', 0.164]], 'timestamps': [['we', 0.33, 0.43], [""wouldn't"", 0.43, 1.0], ['be', 1.0, 1.18], ['able', 1.18, 1.37]], 'confidence': 0.677, 'transcript': ""we wouldn't be able ""}]",we,0.5352,wouldn't,0.9662,be,0.5417
UnfoldingTheLeaf_chunk_24_1498957440066784_count_0_noise_-1_noise_type_White,2,3.94,4.67,health community,-1,False,0.3703,0.9408,podcast_lecture,White,health,community,"[{'word_confidence': [['no', 0.202], ['community', 0.879]], 'timestamps': [['no', 0.31, 0.44], ['community', 0.44, 0.96]], 'confidence': 0.743, 'transcript': 'no community '}]",no,0.4688,community,0.9191
UnfoldingTheLeaf_chunk_24_1498957440066784_count_0_noise_0_noise_type_White,2,3.94,4.67,health community,0,False,0.3703,0.9408,podcast_lecture,White,health,community,"[{'word_confidence': [['no', 0.168], ['community', 0.908]], 'timestamps': [['no', 0.31, 0.44], ['community', 0.44, 0.96]], 'confidence': 0.76, 'transcript': 'no community '}]",no,0.5131,community,0.9332
UnfoldingTheLeaf_chunk_24_1498957440066784_count_0_noise_10_noise_type_White,2,3.94,4.67,health community,10,False,0.3703,0.9408,podcast_lecture,White,health,community,"[{'word_confidence': [['no', 0.278], ['community', 0.928]], 'timestamps': [['no', 0.31, 0.44], ['community', 0.44, 0.96]], 'confidence': 0.798, 'transcript': 'no community '}]",no,0.5785,community,0.9695
UnfoldingTheLeaf_chunk_24_1498957440066784_count_0_noise_20_noise_type_White,2,3.94,4.67,health community,20,False,0.3703,0.9408,podcast_lecture,White,health,community,"[{'word_confidence': [['no', 0.11], ['clearly', 0.057]], 'timestamps': [['no', 0.31, 0.44], ['clearly', 0.44, 0.89]], 'confidence': 0.069, 'transcript': 'no clearly '}]",no,0.5002,clearly,0.4589
UnfoldingTheLeaf_chunk_24_1498957440066784_count_0_noise_15_noise_type_White,2,3.94,4.67,health community,15,False,0.3703,0.9408,podcast_lecture,White,health,community,"[{'word_confidence': [['clearly', 0.351], ['the', 0.134]], 'timestamps': [['clearly', 0.51, 0.87], ['the', 0.87, 0.96]], 'confidence': 0.307, 'transcript': 'clearly the '}]",yeah,0.5077,clearly,0.6332
UnfoldingTheLeaf_chunk_24_1498957440066784_count_0_noise_12_noise_type_White,2,3.94,4.67,health community,12,False,0.3703,0.9408,podcast_lecture,White,health,community,"[{'word_confidence': [['no', 0.14], ['community', 0.267]], 'timestamps': [['no', 0.31, 0.44], ['community', 0.44, 0.96]], 'confidence': 0.242, 'transcript': 'no community '}]",no,0.5841,community,0.9198
UnfoldingTheLeaf_chunk_24_1498957440066784_count_0_noise_14_noise_type_White,2,3.94,4.67,health community,14,False,0.3703,0.9408,podcast_lecture,White,health,community,"[{'word_confidence': [['no', 0.08], ['community', 0.02]], 'timestamps': [['no', 0.31, 0.44], ['community', 0.44, 0.96]], 'confidence': 0.032, 'transcript': 'no community '}]",yeah,0.51,clearly,0.4657
UnfoldingTheLeaf_chunk_24_1498957440066784_count_0_noise_13_noise_type_White,2,3.94,4.67,health community,13,False,0.3703,0.9408,podcast_lecture,White,health,community,"[{'word_confidence': [['no', 0.093], ['community', 0.059]], 'timestamps': [['no', 0.31, 0.44], ['community', 0.44, 0.96]], 'confidence': 0.065, 'transcript': 'no community '}]",no,0.374,community,0.5576
UnfoldingTheLeaf_chunk_24_1498957440066784_count_1_noise_-1_noise_type_White,2,14.75,15.98,lifestyle follows,-1,True,0.9089,0.4379,podcast_lecture,White,lifestyle,follows,"[{'word_confidence': [['life', 0.583], ['style', 0.683], ['followed', 0.218]], 'timestamps': [['life', 0.27, 0.69], ['style', 0.69, 1.03], ['followed', 1.03, 1.46]], 'confidence': 0.48, 'transcript': 'life style followed '}]",life,0.8605,style,0.8517,followed,0.542
History_4A_Fall_2007_UC_Berkeley_Lecture_24_Monarchy_at_Rome_The_Age_of_Augustus_20476_chunk_83_1498957440066784_count_0_noise_-1_noise_type_White,2,10.82,11.75,amateur farmers,-1,True,0.9721,0.4791,podcast_lecture,White,amateur,farmers,"[{'word_confidence': [['amateur', 0.985], ['farmers', 0.852]], 'timestamps': [['amateur', 0.28, 0.7], ['farmers', 0.7, 1.18]], 'confidence': 0.914, 'transcript': 'amateur farmers '}]",amateur,1.0,farmers,0.92
History_4A_Fall_2007_UC_Berkeley_Lecture_24_Monarchy_at_Rome_The_Age_of_Augustus_20476_chunk_83_1498957440066784_count_0_noise_0_noise_type_White,2,10.82,11.75,amateur farmers,0,True,0.9721,0.4791,podcast_lecture,White,amateur,farmers,"[{'word_confidence': [['amateur', 0.978], ['farmers', 0.783]], 'timestamps': [['amateur', 0.28, 0.7], ['farmers', 0.7, 1.18]], 'confidence': 0.874, 'transcript': 'amateur farmers '}]",amateur,0.9924,farmers,0.9042
History_4A_Fall_2007_UC_Berkeley_Lecture_24_Monarchy_at_Rome_The_Age_of_Augustus_20476_chunk_83_1498957440066784_count_0_noise_10_noise_type_White,2,10.82,11.75,amateur farmers,10,True,0.9721,0.4791,podcast_lecture,White,amateur,farmers,"[{'word_confidence': [['amateur', 0.978], ['farmers', 0.738]], 'timestamps': [['amateur', 0.29, 0.7], ['farmers', 0.7, 1.18]], 'confidence': 0.848, 'transcript': 'amateur farmers '}]",amateur,1.0,farmers,0.859
History_4A_Fall_2007_UC_Berkeley_Lecture_24_Monarchy_at_Rome_The_Age_of_Augustus_20476_chunk_83_1498957440066784_count_0_noise_11_noise_type_White,2,10.82,11.75,amateur farmers,11,True,0.9721,0.4791,podcast_lecture,White,amateur,farmers,"[{'word_confidence': [['amateur', 0.977], ['farmers', 0.735]], 'timestamps': [['amateur', 0.29, 0.7], ['farmers', 0.7, 1.18]], 'confidence': 0.847, 'transcript': 'amateur farmers '}]",amateur,1.0,farmers,0.8555
TerenceMckenna-TrueHallucinations11-16_chunk_20_1498957440066784_count_0_noise_-1_noise_type_White,2,7.64,8.98,pitched until,-1,False,0.4845,0.7643,podcast_lecture,White,pitched,until,"[{'word_confidence': [['I', 0.126]], 'timestamps': [['I', 1.19, 1.4]], 'confidence': 0.126, 'transcript': 'I '}]",I'm,0.582
