TerenceMckenna-TrueHallucinations07-16_chunk_29_1499080254532628_count_2_noise_10_noise_type_White,4,a super conductive configuration and bond together,10,"{'start_time': 14.97, 'length': 1, 'confidence': 0.9701, 'end_time': 15.11, 'word': 'a'}; {'start_time': 15.11, 'length': 5, 'confidence': 0.8158, 'end_time': 15.42, 'word': 'super'}; {'start_time': 15.42, 'length': 10, 'confidence': 0.4914, 'end_time': 16.05, 'word': 'conductive'}; {'start_time': 16.12, 'length': 13, 'confidence': 0.8506, 'end_time': 17.24, 'word': 'configuration'}; {'start_time': 17.4, 'length': 3, 'confidence': 0.6499, 'end_time': 17.71, 'word': 'and'}; {'start_time': 17.71, 'length': 4, 'confidence': 0.9149, 'end_time': 18.17, 'word': 'bond'}; {'start_time': 18.17, 'length': 8, 'confidence': 0.9732, 'end_time': 18.92, 'word': 'together'}",podcast_lecture,White,"[{'timestamps': [['super', 0.39, 0.79], ['conducted', 0.79, 1.36], ['a', 1.36, 1.4], ['configuration', 1.4, 2.46], ['and', 2.69, 2.99], ['bond', 2.99, 3.44], ['together', 3.44, 4.14]], 'word_confidence': [['super', 0.569], ['conducted', 0.426], ['a', 0.294], ['configuration', 0.988], ['and', 0.821], ['bond', 0.78], ['together', 0.994]], 'confidence': 0.802, 'transcript': 'super conducted a configuration and bond together '}]",super,with,0.4594,a,0.5355,super,0.4971,configuration,0.8296,and,0.8668,bond,0.9372,together,0.9588
History_4A_Fall_2007_UC_Berkeley_Lecture_04_History_4A-Lecture_4_20456_chunk_0_1499080254532628_count_0_noise_-1_noise_type_White,4,point back up and we're about to,-1,"{'start_time': 19.5, 'length': 5, 'confidence': 0.9227, 'end_time': 19.8, 'word': 'point'}; {'start_time': 19.8, 'length': 4, 'confidence': 0.9203, 'end_time': 20.07, 'word': 'back'}; {'start_time': 20.07, 'length': 2, 'confidence': 0.952, 'end_time': 20.35, 'word': 'up'}; {'start_time': 20.42, 'length': 3, 'confidence': 0.9803, 'end_time': 20.57, 'word': 'and'}; {'start_time': 20.57, 'length': 5, 'confidence': 0.4743, 'end_time': 20.7, 'word': ""we're""}; {'start_time': 20.7, 'length': 5, 'confidence': 0.9062, 'end_time': 20.96, 'word': 'about'}; {'start_time': 20.96, 'length': 2, 'confidence': 0.9752, 'end_time': 21.06, 'word': 'to'}",podcast_lecture,White,"[{'timestamps': [['point', 0.3, 0.55], ['back', 0.55, 0.82], ['up', 0.82, 1.1], ['and', 1.17, 1.32], ['work', 1.32, 1.55], ['out', 1.55, 1.77]], 'word_confidence': [['point', 0.681], ['back', 0.719], ['up', 0.869], ['and', 1.0], ['work', 0.391], ['out', 0.475]], 'confidence': 0.68, 'transcript': 'point back up and work out '}]",about,point,0.8946,back,0.9309,up,0.9422,and,0.9545,work,0.6956,out,0.7587
TerenceMckenna-TrueHallucinations03-16_chunk_59_1499080254532628_count_0_noise_-1_noise_type_White,4,no one more obvious to leave the,-1,"{'start_time': 20.39, 'length': 2, 'confidence': 0.9913, 'end_time': 20.68, 'word': 'no'}; {'start_time': 20.68, 'length': 3, 'confidence': 0.9913, 'end_time': 20.92, 'word': 'one'}; {'start_time': 20.92, 'length': 4, 'confidence': 0.8611, 'end_time': 21.19, 'word': 'more'}; {'start_time': 21.19, 'length': 7, 'confidence': 0.3897, 'end_time': 21.75, 'word': 'obvious'}; {'start_time': 21.75, 'length': 2, 'confidence': 0.9101, 'end_time': 21.91, 'word': 'to'}; {'start_time': 21.91, 'length': 5, 'confidence': 0.9036, 'end_time': 22.33, 'word': 'leave'}; {'start_time': 22.33, 'length': 3, 'confidence': 0.9402, 'end_time': 22.42, 'word': 'the'}",podcast_lecture,White,"[{'timestamps': [['no', 0.27, 0.53], ['one', 0.53, 0.78], ['more', 0.78, 1.01], ['obvious', 1.01, 1.62], ['to', 1.62, 1.76], ['me', 1.76, 2.09]], 'word_confidence': [['no', 1.0], ['one', 1.0], ['more', 0.888], ['obvious', 0.243], ['to', 0.953], ['me', 0.288]], 'confidence': 0.599, 'transcript': 'no one more obvious to me '}]",leave,no,0.9879,one,0.9879,more,0.9654,obvious,0.5822,to,0.9081,me,0.449
TerenceMckenna-TrueHallucinations08-16_chunk_1_1499080254532628_count_0_noise_-1_noise_type_White,4,strain than expectations me into a place,-1,"{'start_time': 7.17, 'length': 6, 'confidence': 0.7847, 'end_time': 7.82, 'word': 'strain'}; {'start_time': 7.82, 'length': 4, 'confidence': 0.3286, 'end_time': 8.0, 'word': 'than'}; {'start_time': 8.0, 'length': 12, 'confidence': 0.749, 'end_time': 9.11, 'word': 'expectations'}; {'start_time': 9.5, 'length': 2, 'confidence': 0.856, 'end_time': 9.73, 'word': 'me'}; {'start_time': 9.73, 'length': 4, 'confidence': 0.9303, 'end_time': 9.96, 'word': 'into'}; {'start_time': 9.96, 'length': 1, 'confidence': 0.977, 'end_time': 10.02, 'word': 'a'}; {'start_time': 10.02, 'length': 5, 'confidence': 0.998, 'end_time': 10.62, 'word': 'place'}",podcast_lecture,White,"[{'timestamps': [['strain', 0.25, 0.94], ['and', 0.94, 1.1], ['expectations', 1.1, 2.2], ['hook', 2.23, 2.46], ['me', 2.57, 2.81], ['into', 2.81, 3.04], ['a', 3.04, 3.1], ['place', 3.1, 3.64]], 'word_confidence': [['strain', 0.124], ['and', 0.237], ['expectations', 0.769], ['hook', 0.199], ['me', 0.952], ['into', 0.854], ['a', 1.0], ['place', 0.692]], 'confidence': 0.576, 'transcript': 'strain and expectations hook me into a place '}]",strain,strain,0.3716,and,0.249,expectations,0.5882,me,0.8479,into,0.9667,a,0.9805,place,0.9637
TerenceMckenna-TrueHallucinations04-16_chunk_57_1499080254532628_count_0_noise_25_noise_type_White,4,the great hole and laying thousands of,25,"{'start_time': 9.02, 'length': 3, 'confidence': 0.6154, 'end_time': 9.1, 'word': 'the'}; {'start_time': 9.1, 'length': 5, 'confidence': 0.9331, 'end_time': 9.49, 'word': 'great'}; {'start_time': 9.49, 'length': 4, 'confidence': 0.7774, 'end_time': 10.14, 'word': 'hole'}; {'start_time': 10.41, 'length': 3, 'confidence': 0.9505, 'end_time': 10.61, 'word': 'and'}; {'start_time': 10.61, 'length': 6, 'confidence': 0.4934, 'end_time': 11.02, 'word': 'laying'}; {'start_time': 11.02, 'length': 9, 'confidence': 0.889, 'end_time': 11.81, 'word': 'thousands'}; {'start_time': 11.81, 'length': 2, 'confidence': 0.9232, 'end_time': 11.92, 'word': 'of'}",podcast_lecture,White,"[{'timestamps': [['great', 0.38, 0.72], ['holes', 0.72, 1.36], ['and', 1.66, 1.85], ['laying', 1.85, 2.2], ['off', 2.2, 2.28], ['thousands', 2.28, 3.03], ['of', 3.03, 3.11]], 'word_confidence': [['great', 0.994], ['holes', 0.253], ['and', 1.0], ['laying', 0.334], ['off', 0.159], ['thousands', 0.917], ['of', 0.879]], 'confidence': 0.649, 'transcript': 'great holes and laying off thousands of '}]",hole,great,0.9872,hole,0.4671,and,0.9499,laying,0.5767,thousands,0.8082,of,0.8973
TerenceMckenna-TrueHallucinations04-16_chunk_62_1499080254532628_count_0_noise_-1_noise_type_White,4,to so much silence stone sentences if,-1,"{'start_time': 5.14, 'length': 2, 'confidence': 0.9932, 'end_time': 5.3, 'word': 'to'}; {'start_time': 5.3, 'length': 2, 'confidence': 0.6661, 'end_time': 5.54, 'word': 'so'}; {'start_time': 5.54, 'length': 4, 'confidence': 0.9937, 'end_time': 5.8, 'word': 'much'}; {'start_time': 5.8, 'length': 7, 'confidence': 0.4757, 'end_time': 6.26, 'word': 'silence'}; {'start_time': 6.42, 'length': 5, 'confidence': 0.8842, 'end_time': 7.16, 'word': 'stone'}; {'start_time': 7.64, 'length': 9, 'confidence': 0.7211, 'end_time': 8.35, 'word': 'sentences'}; {'start_time': 8.35, 'length': 2, 'confidence': 0.9746, 'end_time': 8.53, 'word': 'if'}",podcast_lecture,White,"[{'timestamps': [['to', 0.3, 0.42], ['some', 0.42, 0.69], ['much', 0.69, 0.91], ['silence', 0.91, 1.57], ['stone', 1.57, 2.28], ['sentences', 2.72, 3.46], ['if', 3.46, 3.6]], 'word_confidence': [['to', 0.59], ['some', 0.329], ['much', 1.0], ['silence', 0.714], ['stone', 0.3], ['sentences', 0.423], ['if', 0.51]], 'confidence': 0.506, 'transcript': 'to some much silence stone sentences if '}]",sentences,to,0.8611,so,0.5245,much,0.9569,silence,0.7841,stone,0.5634,if,0.6878
TerenceMckenna-TrueHallucinations04-16_chunk_62_1499080254532628_count_1_noise_29_noise_type_White,4,past years behind the mission bride sandy,29,"{'start_time': 12.39, 'length': 4, 'confidence': 0.5064, 'end_time': 12.85, 'word': 'past'}; {'start_time': 12.85, 'length': 5, 'confidence': 0.4572, 'end_time': 13.04, 'word': 'years'}; {'start_time': 13.04, 'length': 6, 'confidence': 0.9653, 'end_time': 13.52, 'word': 'behind'}; {'start_time': 13.52, 'length': 3, 'confidence': 0.9676, 'end_time': 13.6, 'word': 'the'}; {'start_time': 13.6, 'length': 7, 'confidence': 0.9418, 'end_time': 14.13, 'word': 'mission'}; {'start_time': 14.87, 'length': 5, 'confidence': 0.5805, 'end_time': 15.29, 'word': 'bride'}; {'start_time': 15.29, 'length': 5, 'confidence': 0.9212, 'end_time': 15.77, 'word': 'sandy'}",podcast_lecture,White,"[{'timestamps': [['pastures', 0.31, 0.9], ['behind', 0.9, 1.38], ['the', 1.38, 1.46], ['mission', 1.46, 2.06], ['bride', 2.75, 3.15], ['sandy', 3.15, 3.6]], 'word_confidence': [['pastures', 0.084], ['behind', 0.964], ['the', 1.0], ['mission', 0.644], ['bride', 0.21], ['sandy', 0.439]], 'confidence': 0.485, 'transcript': 'pastures behind the mission bride sandy '}]",sandy,pastures,0.4234,behind,0.9263,the,0.9417,mission,0.9232,broad,0.5649,sandy,0.4229
History_4A_Fall_2007_UC_Berkeley_Lecture_24_Monarchy_at_Rome_The_Age_of_Augustus_20476_chunk_7_1499080254532628_count_0_noise_3_noise_type_White,4,to put that curse should monster in,3,"{'start_time': 3.42, 'length': 2, 'confidence': 1.0, 'end_time': 3.52, 'word': 'to'}; {'start_time': 3.52, 'length': 3, 'confidence': 1.0, 'end_time': 3.78, 'word': 'put'}; {'start_time': 3.78, 'length': 4, 'confidence': 0.9979, 'end_time': 4.03, 'word': 'that'}; {'start_time': 4.03, 'length': 5, 'confidence': 0.9333, 'end_time': 4.36, 'word': 'curse'}; {'start_time': 4.36, 'length': 6, 'confidence': 0.4127, 'end_time': 4.55, 'word': 'should'}; {'start_time': 4.55, 'length': 7, 'confidence': 0.9213, 'end_time': 5.33, 'word': 'monster'}; {'start_time': 5.33, 'length': 2, 'confidence': 0.9213, 'end_time': 5.56, 'word': 'in'}",podcast_lecture,White,"[{'timestamps': [['to', 0.26, 0.35], ['put', 0.35, 0.59], ['that', 0.59, 0.83], ['pursued', 0.83, 1.38], ['monster', 1.38, 2.16], ['in', 2.16, 2.36]], 'word_confidence': [['to', 1.0], ['put', 1.0], ['that', 1.0], ['pursued', 0.209], ['monster', 0.67], ['in', 0.546]], 'confidence': 0.627, 'transcript': 'to put that pursued monster in '}]",curse,to,1.0,put,1.0,that,1.0,pursued,0.4978,monster,0.7496,in,0.6587
History_4A_Fall_2007_UC_Berkeley_Lecture_04_History_4A-Lecture_4_20456_chunk_42_1499080254532628_count_0_noise_7_noise_type_White,4,buried with her know they were going,7,"{'start_time': 4.7, 'length': 6, 'confidence': 0.9259, 'end_time': 5.07, 'word': 'buried'}; {'start_time': 5.07, 'length': 4, 'confidence': 0.9869, 'end_time': 5.21, 'word': 'with'}; {'start_time': 5.21, 'length': 3, 'confidence': 0.9869, 'end_time': 5.35, 'word': 'her'}; {'start_time': 5.35, 'length': 4, 'confidence': 0.4955, 'end_time': 5.72, 'word': 'know'}; {'start_time': 5.72, 'length': 4, 'confidence': 0.9919, 'end_time': 5.86, 'word': 'they'}; {'start_time': 5.86, 'length': 4, 'confidence': 0.992, 'end_time': 5.97, 'word': 'were'}; {'start_time': 5.97, 'length': 5, 'confidence': 0.992, 'end_time': 6.22, 'word': 'going'}",podcast_lecture,White,"[{'timestamps': [['buried', 0.27, 0.62], ['with', 0.62, 0.77], ['her', 0.77, 0.89], ['know', 0.89, 1.28], ['they', 1.28, 1.41], ['were', 1.41, 1.51], ['going', 1.51, 1.75]], 'word_confidence': [['buried', 0.255], ['with', 1.0], ['her', 0.848], ['know', 0.768], ['they', 0.828], ['were', 0.973], ['going', 0.996]], 'confidence': 0.733, 'transcript': 'buried with her know they were going '}]",buried,buried,0.4311,with,0.9729,her,0.9814,know,0.4869,they,0.9864,were,0.9877,going,0.9907
History_4A_Fall_2007_UC_Berkeley_Lecture_05_New_Kingdom_Egypt_State_and_Society_c._1500-1000_BC_20457_chunk_144_1499080254532628_count_0_noise_-1_noise_type_White,4,important not in attendance plant the power,-1,"{'start_time': 16.91, 'length': 9, 'confidence': 0.999, 'end_time': 17.54, 'word': 'important'}; {'start_time': 18.15, 'length': 3, 'confidence': 0.7674, 'end_time': 18.41, 'word': 'not'}; {'start_time': 18.41, 'length': 2, 'confidence': 0.7143, 'end_time': 18.49, 'word': 'in'}; {'start_time': 18.49, 'length': 10, 'confidence': 0.4662, 'end_time': 19.34, 'word': 'attendance'}; {'start_time': 19.83, 'length': 5, 'confidence': 0.9482, 'end_time': 20.2, 'word': 'plant'}; {'start_time': 20.2, 'length': 3, 'confidence': 0.9799, 'end_time': 20.27, 'word': 'the'}; {'start_time': 20.27, 'length': 5, 'confidence': 0.9799, 'end_time': 20.82, 'word': 'power'}",podcast_lecture,White,"[{'timestamps': [['important', 0.31, 0.88], ['Akhnaton', 1.27, 1.84], ['attendance', 1.84, 2.68], ['to', 2.88, 3.05], ['supplant', 3.05, 3.54], ['the', 3.54, 3.61], ['power', 3.61, 4.13]], 'word_confidence': [['important', 0.954], ['Akhnaton', 0.478], ['attendance', 0.486], ['to', 1.0], ['supplant', 1.0], ['the', 0.762], ['power', 0.997]], 'confidence': 0.76, 'transcript': 'important Akhnaton attendance to supplant the power '}]",plant,important,0.9877,Akhnaton,0.7688,attendance,0.5682,to,0.9685,supplant,0.963,the,0.9705,power,0.9734
TerenceMckenna-TrueHallucinations09-16_chunk_64_1499080254532628_count_0_noise_7_noise_type_White,4,intelligent entity which seem to be observing,7,"{'start_time': 17.67, 'length': 11, 'confidence': 0.9807, 'end_time': 18.42, 'word': 'intelligent'}; {'start_time': 18.42, 'length': 6, 'confidence': 0.9658, 'end_time': 19.17, 'word': 'entity'}; {'start_time': 19.44, 'length': 5, 'confidence': 0.968, 'end_time': 19.66, 'word': 'which'}; {'start_time': 19.66, 'length': 4, 'confidence': 0.4952, 'end_time': 20.05, 'word': 'seem'}; {'start_time': 20.05, 'length': 2, 'confidence': 0.995, 'end_time': 20.19, 'word': 'to'}; {'start_time': 20.19, 'length': 2, 'confidence': 1.0, 'end_time': 20.35, 'word': 'be'}; {'start_time': 20.35, 'length': 9, 'confidence': 1.0, 'end_time': 21.23, 'word': 'observing'}",podcast_lecture,White,"[{'timestamps': [['then', 0.2, 0.37], ['Telligent', 0.37, 1.01], ['entity', 1.01, 1.73], ['which', 2.02, 2.24], ['seem', 2.24, 2.63], ['to', 2.63, 2.77], ['be', 2.77, 2.93], ['observing', 2.93, 3.77]], 'word_confidence': [['then', 0.594], ['Telligent', 0.051], ['entity', 0.977], ['which', 1.0], ['seem', 0.425], ['to', 0.836], ['be', 1.0], ['observing', 0.995]], 'confidence': 0.712, 'transcript': 'then Telligent entity which seem to be observing '}]",intelligent,then,0.9707,tell,0.6527,entity,0.7957,which,0.8253,seem,0.4585,to,0.9956,be,1.0,observing,0.9962
TerenceMckenna-TrueHallucinations07-16_chunk_56_1499080254532628_count_0_noise_-1_noise_type_White,4,through having senile Oscar brood professionally by,-1,"{'start_time': 2.36, 'length': 7, 'confidence': 0.9966, 'end_time': 2.57, 'word': 'through'}; {'start_time': 2.57, 'length': 6, 'confidence': 0.9889, 'end_time': 2.91, 'word': 'having'}; {'start_time': 2.91, 'length': 6, 'confidence': 0.9482, 'end_time': 3.57, 'word': 'senile'}; {'start_time': 3.57, 'length': 5, 'confidence': 0.7007, 'end_time': 3.95, 'word': 'Oscar'}; {'start_time': 3.95, 'length': 5, 'confidence': 0.3585, 'end_time': 4.31, 'word': 'brood'}; {'start_time': 4.31, 'length': 14, 'confidence': 0.8577, 'end_time': 5.15, 'word': 'professionally'}; {'start_time': 5.15, 'length': 2, 'confidence': 0.8638, 'end_time': 5.35, 'word': 'by'}",podcast_lecture,White,"[{'timestamps': [['through', 0.24, 0.46], ['having', 0.46, 0.77], ['a', 0.77, 0.81], ['senile', 0.81, 1.46], ['Oscar', 1.46, 1.83], ['brewed', 1.83, 2.2], ['professionally', 2.2, 3.04], ['by', 3.04, 3.22]], 'word_confidence': [['through', 1.0], ['having', 0.995], ['a', 0.299], ['senile', 0.258], ['Oscar', 0.204], ['brewed', 0.637], ['professionally', 0.973], ['by', 0.706]], 'confidence': 0.659, 'transcript': 'through having a senile Oscar brewed professionally by '}]",Oscar,through,0.9969,having,0.9958,senile,0.6219,Oscar,0.4852,brewed,0.3583,professionally,0.8014,by,0.7783
TerenceMckenna-TrueHallucinations07-16_chunk_56_1499080254532628_count_1_noise_-1_noise_type_White,4,in Peru sense I am sure that,-1,"{'start_time': 5.93, 'length': 2, 'confidence': 0.8473, 'end_time': 6.08, 'word': 'in'}; {'start_time': 6.08, 'length': 4, 'confidence': 0.6326, 'end_time': 6.6, 'word': 'Peru'}; {'start_time': 6.6, 'length': 5, 'confidence': 0.448, 'end_time': 7.39, 'word': 'sense'}; {'start_time': 7.71, 'length': 1, 'confidence': 0.5532, 'end_time': 7.86, 'word': 'I'}; {'start_time': 7.86, 'length': 2, 'confidence': 0.5533, 'end_time': 7.97, 'word': 'am'}; {'start_time': 7.97, 'length': 4, 'confidence': 0.9945, 'end_time': 8.35, 'word': 'sure'}; {'start_time': 8.35, 'length': 4, 'confidence': 0.993, 'end_time': 8.49, 'word': 'that'}",podcast_lecture,White,"[{'timestamps': [['Carew', 0.46, 0.93], ['sense', 0.93, 1.71], [""I'm"", 2.04, 2.29], ['sure', 2.29, 2.67], ['that', 2.67, 2.83]], 'word_confidence': [['Carew', 0.181], ['sense', 0.576], [""I'm"", 0.726], ['sure', 0.995], ['that', 0.297]], 'confidence': 0.56, 'transcript': ""Carew sense I'm sure that ""}]",that,careers,0.5135,sense,0.6542,I'm,0.7682,sure,0.8749,the,0.4279
TerenceMckenna-TrueHallucinations02-16_chunk_6_1499080254532628_count_0_noise_-1_noise_type_White,4,been in ship perhaps too long and,-1,"{'start_time': 5.34, 'length': 4, 'confidence': 0.9883, 'end_time': 5.54, 'word': 'been'}; {'start_time': 5.54, 'length': 2, 'confidence': 0.5252, 'end_time': 5.67, 'word': 'in'}; {'start_time': 5.85, 'length': 4, 'confidence': 0.4764, 'end_time': 6.14, 'word': 'ship'}; {'start_time': 6.14, 'length': 7, 'confidence': 0.9598, 'end_time': 6.69, 'word': 'perhaps'}; {'start_time': 6.69, 'length': 3, 'confidence': 0.9292, 'end_time': 6.88, 'word': 'too'}; {'start_time': 6.88, 'length': 4, 'confidence': 0.9729, 'end_time': 7.4, 'word': 'long'}; {'start_time': 8.11, 'length': 3, 'confidence': 0.9997, 'end_time': 8.3, 'word': 'and'}",podcast_lecture,White,"[{'timestamps': [['then', 0.3, 0.45], ['another', 0.45, 0.76], ['ship', 0.76, 1.05], ['perhaps', 1.05, 1.6], ['too', 1.6, 1.8], ['long', 1.8, 2.43], ['and', 3.02, 3.19]], 'word_confidence': [['then', 0.171], ['another', 0.357], ['ship', 0.123], ['perhaps', 0.997], ['too', 1.0], ['long', 0.997], ['and', 0.502]], 'confidence': 0.71, 'transcript': 'then another ship perhaps too long and '}]",been,then,0.5401,another,0.6584,perhaps,0.6003,too,0.7978,long,0.9348,and,0.869
TerenceMckenna-TrueHallucinations06-16_chunk_97_1499080254532628_count_0_noise_13_noise_type_White,4,feel them if they truly believe themselves,13,"{'start_time': 0.73, 'length': 4, 'confidence': 0.4131, 'end_time': 1.17, 'word': 'feel'}; {'start_time': 1.17, 'length': 4, 'confidence': 0.4652, 'end_time': 1.49, 'word': 'them'}; {'start_time': 1.53, 'length': 2, 'confidence': 0.9204, 'end_time': 1.72, 'word': 'if'}; {'start_time': 1.72, 'length': 4, 'confidence': 0.9579, 'end_time': 1.85, 'word': 'they'}; {'start_time': 1.85, 'length': 5, 'confidence': 0.9998, 'end_time': 2.33, 'word': 'truly'}; {'start_time': 2.33, 'length': 7, 'confidence': 0.9319, 'end_time': 2.84, 'word': 'believe'}; {'start_time': 2.84, 'length': 10, 'confidence': 0.9999, 'end_time': 3.54, 'word': 'themselves'}",podcast_lecture,White,"[{'timestamps': [['he', 0.32, 0.49], ['will', 0.49, 0.69], ['come', 0.69, 0.95], ['if', 1.05, 1.24], ['they', 1.24, 1.36], ['truly', 1.36, 1.85], ['believe', 1.85, 2.34], ['from', 2.34, 2.56], ['self', 2.56, 3.03]], 'word_confidence': [['he', 0.729], ['will', 0.175], ['come', 0.139], ['if', 1.0], ['they', 1.0], ['truly', 1.0], ['believe', 0.643], ['from', 0.223], ['self', 0.401]], 'confidence': 0.593, 'transcript': 'he will come if they truly believe from self '}]",themselves,he,0.8463,will,0.3677,come,0.3917,if,0.7817,they,0.9403,truly,0.9975,believe,0.8349,from,0.4941,self,0.5064
FinneginsWake_chunk_65_1499080254532628_count_0_noise_-1_noise_type_White,4,double and their mom there all the,-1,"{'start_time': 19.81, 'length': 6, 'confidence': 0.9263, 'end_time': 20.16, 'word': 'double'}; {'start_time': 20.16, 'length': 3, 'confidence': 0.9111, 'end_time': 20.34, 'word': 'and'}; {'start_time': 20.34, 'length': 5, 'confidence': 0.895, 'end_time': 20.47, 'word': 'their'}; {'start_time': 20.47, 'length': 3, 'confidence': 0.7748, 'end_time': 20.89, 'word': 'mom'}; {'start_time': 20.89, 'length': 5, 'confidence': 0.4182, 'end_time': 21.2, 'word': 'there'}; {'start_time': 21.2, 'length': 3, 'confidence': 0.862, 'end_time': 21.53, 'word': 'all'}; {'start_time': 21.53, 'length': 3, 'confidence': 0.9273, 'end_time': 21.65, 'word': 'the'}",podcast_lecture,White,"[{'timestamps': [['Dublin', 0.27, 0.69], ['lamb', 0.69, 1.02], ['lumber', 1.02, 1.6], ['all', 1.6, 1.86], ['over', 1.86, 2.07]], 'word_confidence': [['Dublin', 0.274], ['lamb', 0.184], ['lumber', 0.331], ['all', 0.918], ['over', 0.422]], 'confidence': 0.386, 'transcript': 'Dublin lamb lumber all over '}]",double,Dublin,0.5485,over,0.4596
FinneginsWake_chunk_65_1499080254532628_count_1_noise_29_noise_type_White,4,there all the time Arnold voice from,29,"{'start_time': 20.89, 'length': 5, 'confidence': 0.4182, 'end_time': 21.2, 'word': 'there'}; {'start_time': 21.2, 'length': 3, 'confidence': 0.862, 'end_time': 21.53, 'word': 'all'}; {'start_time': 21.53, 'length': 3, 'confidence': 0.9273, 'end_time': 21.65, 'word': 'the'}; {'start_time': 21.65, 'length': 4, 'confidence': 0.9588, 'end_time': 22.35, 'word': 'time'}; {'start_time': 22.98, 'length': 6, 'confidence': 0.3754, 'end_time': 23.41, 'word': 'Arnold'}; {'start_time': 23.41, 'length': 5, 'confidence': 0.4196, 'end_time': 23.93, 'word': 'voice'}; {'start_time': 23.93, 'length': 4, 'confidence': 0.8137, 'end_time': 24.18, 'word': 'from'}",podcast_lecture,White,"[{'timestamps': [['where', 0.26, 0.52], ['all', 0.52, 0.89], ['the', 0.89, 1.01], ['time', 1.01, 1.72], ['Nora', 2.05, 2.66], ['voice', 2.66, 3.08], ['from', 3.31, 3.51]], 'word_confidence': [['where', 0.501], ['all', 0.901], ['the', 1.0], ['time', 0.996], ['Nora', 0.113], ['voice', 0.894], ['from', 0.338]], 'confidence': 0.67, 'transcript': 'where all the time Nora voice from '}]",from,where,0.9038,all,0.9192,the,0.9193,time,0.934,nor,0.4164,voice,0.7326
History_4A_Fall_2007_UC_Berkeley_Lecture_27_State_and_Society_in_the_High_Roman_Empire_20479_chunk_130_1499080254532628_count_0_noise_-1_noise_type_White,4,in principle we entered herself rule the,-1,"{'start_time': 15.51, 'length': 2, 'confidence': 0.8761, 'end_time': 15.64, 'word': 'in'}; {'start_time': 15.64, 'length': 9, 'confidence': 0.8683, 'end_time': 16.32, 'word': 'principle'}; {'start_time': 16.78, 'length': 2, 'confidence': 0.5241, 'end_time': 16.93, 'word': 'we'}; {'start_time': 16.93, 'length': 7, 'confidence': 0.373, 'end_time': 17.29, 'word': 'entered'}; {'start_time': 17.29, 'length': 7, 'confidence': 0.7692, 'end_time': 17.78, 'word': 'herself'}; {'start_time': 17.86, 'length': 4, 'confidence': 0.4233, 'end_time': 18.11, 'word': 'rule'}; {'start_time': 18.11, 'length': 3, 'confidence': 0.701, 'end_time': 18.27, 'word': 'the'}",podcast_lecture,White,"[{'timestamps': [['double', 0.72, 1.06], ['whatever', 1.52, 2.0], ['herself', 2.0, 2.49], ['will', 2.6, 2.85], ['be', 2.85, 2.99]], 'word_confidence': [['double', 0.163], ['whatever', 0.136], ['herself', 0.904], ['will', 0.435], ['be', 0.476]], 'confidence': 0.435, 'transcript': 'double whatever herself will be '}]",principle,double,0.374,herself,0.7125,will,0.8423,be,0.8523
History_4A_Fall_2007_UC_Berkeley_Lecture_31_Twilight_in_the_West_20483_chunk_20_1499080254532628_count_0_noise_-1_noise_type_White,4,thank you so much highly for every,-1,"{'start_time': 20.06, 'length': 5, 'confidence': 0.8926, 'end_time': 20.49, 'word': 'thank'}; {'start_time': 20.49, 'length': 3, 'confidence': 0.8475, 'end_time': 20.69, 'word': 'you'}; {'start_time': 20.69, 'length': 2, 'confidence': 0.9598, 'end_time': 20.97, 'word': 'so'}; {'start_time': 20.97, 'length': 4, 'confidence': 0.996, 'end_time': 21.22, 'word': 'much'}; {'start_time': 21.52, 'length': 6, 'confidence': 0.301, 'end_time': 21.87, 'word': 'highly'}; {'start_time': 21.87, 'length': 3, 'confidence': 0.8006, 'end_time': 22.09, 'word': 'for'}; {'start_time': 22.09, 'length': 5, 'confidence': 0.9658, 'end_time': 22.39, 'word': 'every'}",podcast_lecture,White,"[{'timestamps': [['thank', 0.33, 0.68], ['you', 0.68, 0.88], ['so', 0.88, 1.16], ['much', 1.16, 1.39], ['highly', 1.71, 2.06], ['forever', 2.06, 2.57]], 'word_confidence': [['thank', 1.0], ['you', 1.0], ['so', 1.0], ['much', 1.0], ['highly', 0.125], ['forever', 0.368]], 'confidence': 0.673, 'transcript': 'thank you so much highly forever '}]",every,thank,1.0,you,1.0,so,1.0,much,1.0,highly,0.2816,forever,0.5463
